Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2018,10,41,อุดรธานี,36,18.8
2018,10,42,เลย,36.5,18.1
2018,10,43,หนองคาย,36.4,20
2018,10,44,มหาสารคาม,36.4,19.5
2018,10,45,ร้อยเอ็ด,35.3,19.2
2018,10,46,กาฬสินธุ์,35.3,20.3
2018,10,47,สกลนคร,35.1,18.4
2018,10,48,นครพนม,35.3,18.8
2018,10,49,มุกดาหาร,36,19.3
2018,10,50,เชียงใหม่,35.6,14.5
2018,10,51,ลำพูน,35.6,22.5
2018,10,52,ลำปาง,36.3,20.9
2018,10,53,อุตรดิตถ์,36.6,22.3
2018,10,54,แพร่,35.8,20.5
2018,10,55,น่าน,36.5,18.8
2018,10,56,พะเยา,33.8,20.5
2018,10,57,เชียงราย,33.5,21.1
2018,10,58,แม่ฮ่องสอน,36.5,20.4
2018,10,60,นครสวรรค์,37.3,20.9
2018,10,62,กำแพงเพชร,36.7,22.8
2018,10,63,ตาก,43.5,16.9
2018,10,64,สุโขทัย,36,22.6
2018,10,65,พิษณุโลก,36.2,22
2018,10,66,พิจิตร,35.6,22
2018,10,67,เพชรบูรณ์,36.8,20
2018,10,70,ราชบุรี,35,24
2018,10,71,กาญจนบุรี,36.4,21
2018,10,72,สุพรรณบุรี,36.4,21.5
2018,10,73,นครปฐม,35.3,23.5
2018,10,76,เพชรบุรี,35.9,23.5
2018,10,77,ประจวบคีรีขันธ์,35.7,22.3
2018,10,80,นครศรีธรรมราช,36,23
2018,10,81,กระบี่,34.1,22.2
2018,10,82,พังงา,34.1,22
2018,10,83,ภูเก็ต,34.7,21
2018,10,84,สุราษฎร์ธานี,35.2,22.3
2018,10,85,ระนอง,33.7,22.6
2018,10,86,ชุมพร,34.5,22.2
2018,10,90,สงขลา,35.4,21.5
2018,10,91,สตูล,33.9,22.8
2018,10,92,ตรัง,35.2,23.1
2018,10,93,พัทลุง,34.3,22.8
2018,10,94,ปัตตานี,34.3,22.8
2018,10,95,ยะลา,35.2,22.6
2018,10,96,นราธิวาส,34.2,23
2018,11,10,กรุงเทพมหานคร,36,20.7
2018,11,11,สมุทรปราการ,32.6,23.4
2018,11,13,ปทุมธานี,37.3,20.9
2018,11,14,พระนครศรีอยุธยา,36,18
2018,11,16,ลพบุรี,36.3,16.4
2018,11,18,ชัยนาท,34.8,19.8
2018,11,20,ชลบุรี,36.9,19.8
2018,11,21,ระยอง,35.2,21.2
2018,11,22,จันทบุรี,36.1,20
2018,11,23,ตราด,35.2,20
2018,11,24,ฉะเชิงเทรา,35.5,18
2018,11,25,ปราจีนบุรี,37.2,19.2
2018,11,27,สระแก้ว,36.7,20
2018,11,30,นครราชสีมา,36,17
2018,11,31,บุรีรัมย์,36.5,17.2
2018,11,32,สุรินทร์,36,18.3
2018,11,33,ศรีสะเกษ,35.4,18.6
2018,11,34,อุบลราชธานี,35.7,17.8
2018,11,36,ชัยภูมิ,36.1,16.7
2018,11,40,ขอนแก่น,36.1,15.1
2018,11,41,อุดรธานี,35.3,16
2018,11,42,เลย,34.6,14.5
2018,11,43,หนองคาย,35.5,18.2
2018,11,44,มหาสารคาม,36.5,16.5
2018,11,45,ร้อยเอ็ด,36.2,17
2018,11,46,กาฬสินธุ์,35.5,15
2018,11,47,สกลนคร,35,16.1
2018,11,48,นครพนม,35.4,15.4
2018,11,49,มุกดาหาร,35.7,16.2
2018,11,50,เชียงใหม่,34.2,11.6
2018,11,51,ลำพูน,34.5,16.3
2018,11,52,ลำปาง,36.2,14.5
2018,11,53,อุตรดิตถ์,37.4,19
2018,11,54,แพร่,36,15.5
2018,11,55,น่าน,35,13.4
2018,11,56,พะเยา,33.2,14.5
2018,11,57,เชียงราย,33.2,14.1
2018,11,58,แม่ฮ่องสอน,34.7,15.9
2018,11,60,นครสวรรค์,36.2,17.8
2018,11,62,กำแพงเพชร,35.5,19.1
2018,11,63,ตาก,35.5,12.5
2018,11,64,สุโขทัย,36.1,19.5
2018,11,65,พิษณุโลก,35.6,19.4
2018,11,66,พิจิตร,35.8,19.5
2018,11,67,เพชรบูรณ์,36.9,16.2
2018,11,70,ราชบุรี,36.5,21
2018,11,71,กาญจนบุรี,36.7,16.5
2018,11,72,สุพรรณบุรี,36.1,17.3
2018,11,73,นครปฐม,34.5,17.1
2018,11,76,เพชรบุรี,34.8,21.9
2018,11,77,ประจวบคีรีขันธ์,35.1,14.2
2018,11,80,นครศรีธรรมราช,34.2,21
2018,11,81,กระบี่,34.2,21.8
2018,11,82,พังงา,33.7,22.3
2018,11,83,ภูเก็ต,35,22.2
2018,11,84,สุราษฎร์ธานี,34.3,21.6
2018,11,85,ระนอง,34.1,21.5
2018,11,86,ชุมพร,33.7,20.8
2018,11,90,สงขลา,34.1,21.4
2018,11,91,สตูล,34.3,22.8
2018,11,92,ตรัง,34.3,22.3
2018,11,93,พัทลุง,33.3,23
2018,11,94,ปัตตานี,34,22.8
2018,11,95,ยะลา,36.4,21.8
2018,11,96,นราธิวาส,33,23.5
2018,12,10,กรุงเทพมหานคร,36.8,22.2
2018,12,11,สมุทรปราการ,34,23.5
2018,12,13,ปทุมธานี,37.2,22
2018,12,14,พระนครศรีอยุธยา,36.8,17.9
2018,12,16,ลพบุรี,36.7,17
2018,12,18,ชัยนาท,35.4,19.4
2018,12,20,ชลบุรี,37.5,21.1
2018,12,21,ระยอง,35.3,21.6
2018,12,22,จันทบุรี,36.4,21.7
2018,12,23,ตราด,34.5,21.6
2018,12,24,ฉะเชิงเทรา,35.5,18.7
2018,12,25,ปราจีนบุรี,37,20.5
2018,12,27,สระแก้ว,36.4,19.1
2018,12,30,นครราชสีมา,35.9,17.2
2018,12,31,บุรีรัมย์,36.4,15.7
2018,12,32,สุรินทร์,35.6,15.9
2018,12,33,ศรีสะเกษ,35,16.6
2018,12,34,อุบลราชธานี,36.2,16.7
2018,12,36,ชัยภูมิ,36.1,17.3
2018,12,40,ขอนแก่น,37.5,15.6
2018,12,41,อุดรธานี,35.2,16
2018,12,42,เลย,34.2,14.9
2018,12,43,หนองคาย,34.7,17
2018,12,44,มหาสารคาม,36,16.2
2018,12,45,ร้อยเอ็ด,35.7,15.9
2018,12,46,กาฬสินธุ์,36,15.3
2018,12,47,สกลนคร,34.8,14.5
2018,12,48,นครพนม,34.9,14
2018,12,49,มุกดาหาร,35.2,15.5
2018,12,50,เชียงใหม่,33.7,12
2018,12,51,ลำพูน,34.2,14
2018,12,52,ลำปาง,35.8,13
2018,12,53,อุตรดิตถ์,36.6,17.3
2018,12,54,แพร่,35.6,13.9
2018,12,55,น่าน,34.8,12
2018,12,56,พะเยา,32.7,13.2
2018,12,57,เชียงราย,32,13.2
2018,12,58,แม่ฮ่องสอน,33.9,12.9
2018,12,60,นครสวรรค์,36.3,17.8
2018,12,62,กำแพงเพชร,36,17.1
2018,12,63,ตาก,35.5,10.9
2018,12,64,สุโขทัย,35.8,16
2018,12,65,พิษณุโลก,35.6,17.3
2018,12,66,พิจิตร,36,17.8
2018,12,67,เพชรบูรณ์,36.6,17
2018,12,70,ราชบุรี,35.1,21.4
2018,12,71,กาญจนบุรี,36.2,17.2
2018,12,72,สุพรรณบุรี,35.9,19.5
2018,12,73,นครปฐม,34.6,18.5
2018,12,76,เพชรบุรี,34.5,21.4
2018,12,77,ประจวบคีรีขันธ์,34.7,19.6
2018,12,80,นครศรีธรรมราช,34.5,22.3
2018,12,81,กระบี่,34,20.5
2018,12,82,พังงา,34.5,22
2018,12,83,ภูเก็ต,35.9,21
2018,12,84,สุราษฎร์ธานี,34.5,21.2
2018,12,85,ระนอง,33.7,21.7
2018,12,86,ชุมพร,34.8,20.2
2018,12,90,สงขลา,34.3,21.9
2018,12,91,สตูล,34,22.4
2018,12,92,ตรัง,34.7,22.6
2018,12,93,พัทลุง,34,23.4
2018,12,94,ปัตตานี,33.5,22.9
2018,12,95,ยะลา,34.5,22.5
2018,12,96,นราธิวาส,33,
2019,1,10,กรุงเทพมหานคร,37.3,18.7
2019,1,11,สมุทรปราการ,32.2,23.9
2019,1,13,ปทุมธานี,36.5,20
2019,1,14,พระนครศรีอยุธยา,36.5,18.5
2019,1,16,ลพบุรี,35.8,16.2
2019,1,18,ชัยนาท,35.2,18
2019,1,20,ชลบุรี,36.8,18
2019,1,21,ระยอง,34.1,20.2
2019,1,22,จันทบุรี,35.8,18.5
2019,1,23,ตราด,34.3,18.2
2019,1,24,ฉะเชิงเทรา,35.9,15.9
2019,1,25,ปราจีนบุรี,36.5,17
2019,1,27,สระแก้ว,36,17.2
2019,1,30,นครราชสีมา,34.5,15.4
2019,1,31,บุรีรัมย์,34.7,14.6
2019,1,32,สุรินทร์,34.5,14.5
2019,1,33,ศรีสะเกษ,34.5,15.8
2019,1,34,อุบลราชธานี,35.5,14.8
2019,1,36,ชัยภูมิ,34.6,16.3
2019,1,40,ขอนแก่น,35,14.3
2019,1,41,อุดรธานี,34,14.5
2019,1,42,เลย,34,12.5
2019,1,43,หนองคาย,33.7,15.3
2019,1,44,มหาสารคาม,34.8,15.1
2019,1,45,ร้อยเอ็ด,34.3,15
2019,1,46,กาฬสินธุ์,34.6,14
2019,1,47,สกลนคร,33.4,13.3
2019,1,48,นครพนม,33.3,12.9
2019,1,49,มุกดาหาร,34,14.8
2019,1,50,เชียงใหม่,32.5,10.5
2019,1,51,ลำพูน,33,14.9
2019,1,52,ลำปาง,35,14
2019,1,53,อุตรดิตถ์,36.4,17.2
2019,1,54,แพร่,34.6,15.6
2019,1,55,น่าน,33.5,13
2019,1,56,พะเยา,31.5,13.6
2019,1,57,เชียงราย,30.3,12.2
2019,1,58,แม่ฮ่องสอน,34.2,12.2
2019,1,60,นครสวรรค์,35.9,17.2
2019,1,62,กำแพงเพชร,34.7,17.6
2019,1,63,ตาก,35.3,10.8
2019,1,64,สุโขทัย,35,17.2
2019,1,65,พิษณุโลก,34.2,17.5
2019,1,66,พิจิตร,34.6,18.5
2019,1,67,เพชรบูรณ์,36.1,15.8
2019,1,70,ราชบุรี,34.8,18.7
2019,1,71,กาญจนบุรี,35.7,16
2019,1,72,สุพรรณบุรี,35.1,16.4
2019,1,73,นครปฐม,33.5,15.7
2019,1,76,เพชรบุรี,33.5,20
2019,1,77,ประจวบคีรีขันธ์,33.5,16.5
2019,1,80,นครศรีธรรมราช,34.3,19
2019,1,81,กระบี่,34.5,20.2
2019,1,82,พังงา,35,19.5
2019,1,83,ภูเก็ต,35.2,21.7
2019,1,84,สุราษฎร์ธานี,35.3,18.2
2019,1,85,ระนอง,33.6,21.9
2019,1,86,ชุมพร,32.2,19.7
2019,1,90,สงขลา,33.3,17.6
2019,1,91,สตูล,34.7,21.5
2019,1,92,ตรัง,34,20.7
2019,1,93,พัทลุง,31.8,22
2019,1,94,ปัตตานี,35,19.6
2019,1,95,ยะลา,33.6,18
2019,1,96,นราธิวาส,33.2,
2019,2,10,กรุงเทพมหานคร,36.6,24.3
2019,2,11,สมุทรปราการ,32.2,26.1
2019,2,13,ปทุมธานี,38,23.5
2019,2,14,พระนครศรีอยุธยา,37.5,20.7
2019,2,16,ลพบุรี,38.8,19.5
2019,2,18,ชัยนาท,36,21.3
2019,2,20,ชลบุรี,37,22.2
2019,2,21,ระยอง,34.5,23.4
2019,2,22,จันทบุรี,35.9,22.6
2019,2,23,ตราด,34.2,21
2019,2,24,ฉะเชิงเทรา,37,20.6
2019,2,25,ปราจีนบุรี,37.8,20.7
2019,2,27,สระแก้ว,38.2,21.5
2019,2,30,นครราชสีมา,38.6,18.4
2019,2,31,บุรีรัมย์,38.7,18.1
2019,2,32,สุรินทร์,38.2,19
2019,2,33,ศรีสะเกษ,38,19.2
2019,2,34,อุบลราชธานี,38.4,18.3
2019,2,36,ชัยภูมิ,38.7,20.4
2019,2,40,ขอนแก่น,38.5,18
2019,2,41,อุดรธานี,37.5,18.2
2019,2,42,เลย,37.7,15.7
2019,2,43,หนองคาย,37.3,19.7
2019,2,44,มหาสารคาม,38.5,19.5
2019,2,45,ร้อยเอ็ด,37.8,19.7
2019,2,46,กาฬสินธุ์,37.5,18.4
2019,2,47,สกลนคร,37,18.4
2019,2,48,นครพนม,37.2,17.9
2019,2,49,มุกดาหาร,37.8,18.3
2019,2,50,เชียงใหม่,36.8,13.7
2019,2,51,ลำพูน,36.5,13.8
2019,2,52,ลำปาง,39.7,12.5
2019,2,53,อุตรดิตถ์,37.7,18
2019,2,54,แพร่,37.4,14.2
2019,2,55,น่าน,37.1,10.4
2019,2,56,พะเยา,35.2,11.8
2019,2,57,เชียงราย,34.1,11.8
2019,2,58,แม่ฮ่องสอน,36.6,11.8
2019,2,60,นครสวรรค์,38.1,21
2019,2,62,กำแพงเพชร,38.3,18.5
2019,2,63,ตาก,39.2,10
2019,2,64,สุโขทัย,37.2,15.6
2019,2,65,พิษณุโลก,36.5,18.3
2019,2,66,พิจิตร,36.3,19.5
2019,2,67,เพชรบูรณ์,38.4,17
2019,2,70,ราชบุรี,36.1,22.4
2019,2,71,กาญจนบุรี,39,19.3
2019,2,72,สุพรรณบุรี,37.8,20.4
2019,2,73,นครปฐม,37,20.5
2019,2,76,เพชรบุรี,36.1,23.7
2019,2,77,ประจวบคีรีขันธ์,36.1,20.4
2019,2,80,นครศรีธรรมราช,36.5,19
2019,2,81,กระบี่,37.1,20
2019,2,82,พังงา,35.7,20.7
2019,2,83,ภูเก็ต,37.1,20.5
2019,2,84,สุราษฎร์ธานี,37,19.2
2019,2,85,ระนอง,35.5,21.4
2019,2,86,ชุมพร,34,19
2019,2,90,สงขลา,36.4,19.5
2019,2,91,สตูล,37,21
2019,2,92,ตรัง,36.7,21.3
2019,2,93,พัทลุง,33.5,22.5
2019,2,94,ปัตตานี,35.2,20.9
2019,2,95,ยะลา,35.8,19.2
2019,2,96,นราธิวาส,33.2,
2019,3,10,กรุงเทพมหานคร,38.8,24.9
2019,3,11,สมุทรปราการ,33.3,24
2019,3,13,ปทุมธานี,40.3,23.8
2019,3,14,พระนครศรีอยุธยา,38.4,23
2019,3,16,ลพบุรี,40.6,19.1
2019,3,18,ชัยนาท,40,21.8
2019,3,20,ชลบุรี,38.7,21.9
2019,3,21,ระยอง,34.6,23.7
2019,3,22,จันทบุรี,35.8,21.5
2019,3,23,ตราด,34.6,22.8
2019,3,24,ฉะเชิงเทรา,39.1,20.7
2019,3,25,ปราจีนบุรี,40.5,22
2019,3,27,สระแก้ว,40.3,22.1
2019,3,30,นครราชสีมา,40.3,18.5
2019,3,31,บุรีรัมย์,40.4,20.1
2019,3,32,สุรินทร์,39.7,22
2019,3,33,ศรีสะเกษ,39.3,21.5
2019,3,34,อุบลราชธานี,40.3,20.5
2019,3,36,ชัยภูมิ,41.3,20.6
2019,3,40,ขอนแก่น,40.9,18.6
2019,3,41,อุดรธานี,40.1,19.4
2019,3,42,เลย,40.5,16.4
2019,3,43,หนองคาย,39.3,21.5
2019,3,44,มหาสารคาม,41.5,21
2019,3,45,ร้อยเอ็ด,40.7,21.5
2019,3,46,กาฬสินธุ์,39.9,19.6
2019,3,47,สกลนคร,39.8,21.3
2019,3,48,นครพนม,39.2,21.5
2019,3,49,มุกดาหาร,40.5,22
2019,3,50,เชียงใหม่,39.2,13.7
2019,3,51,ลำพูน,39.5,16.6
2019,3,52,ลำปาง,41,16.2
2019,3,53,อุตรดิตถ์,40.1,20
2019,3,54,แพร่,40.4,18
2019,3,55,น่าน,39.8,12.6
2019,3,56,พะเยา,37.5,15
2019,3,57,เชียงราย,37.6,13.9
2019,3,58,แม่ฮ่องสอน,39.5,13.5
2019,3,60,นครสวรรค์,41.1,21
2019,3,62,กำแพงเพชร,39.7,19.5
2019,3,63,ตาก,41.2,10.6
2019,3,64,สุโขทัย,41.5,20.4
2019,3,65,พิษณุโลก,38.8,19
2019,3,66,พิจิตร,38.8,19.7
2019,3,67,เพชรบูรณ์,40.5,18
2019,3,70,ราชบุรี,39.4,19.2
2019,3,71,กาญจนบุรี,41.4,16.8
2019,3,72,สุพรรณบุรี,40.4,19.5
2019,3,73,นครปฐม,39.3,17.5
2019,3,76,เพชรบุรี,36,21.8
2019,3,77,ประจวบคีรีขันธ์,38.6,17.5
2019,3,80,นครศรีธรรมราช,39,20.7
2019,3,81,กระบี่,38.4,22
2019,3,82,พังงา,36.8,22.7
2019,3,83,ภูเก็ต,37.8,22.1
2019,3,84,สุราษฎร์ธานี,38.5,19.9
2019,3,85,ระนอง,36.5,21
2019,3,86,ชุมพร,37.8,20
2019,3,90,สงขลา,39.2,16.9
2019,3,91,สตูล,37.4,19.7
2019,3,92,ตรัง,38,21.7
2019,3,93,พัทลุง,36,21.5
2019,3,94,ปัตตานี,37,19.4
2019,3,95,ยะลา,38.9,18.4
2019,3,96,นราธิวาส,35.7,
2019,4,10,กรุงเทพมหานคร,39.7,24.7
2019,4,11,สมุทรปราการ,33.8,25.5
2019,4,13,ปทุมธานี,41.2,24.3
2019,4,14,พระนครศรีอยุธยา,39.5,22.2
2019,4,16,ลพบุรี,42.1,22.9
2019,4,18,ชัยนาท,41,21.1
2019,4,20,ชลบุรี,39.2,23.4
2019,4,21,ระยอง,36.5,24.5
2019,4,22,จันทบุรี,36.3,23
2019,4,23,ตราด,35.1,23.5
2019,4,24,ฉะเชิงเทรา,39.5,21.7
2019,4,25,ปราจีนบุรี,40.2,21.6
2019,4,27,สระแก้ว,40.3,22
2019,4,30,นครราชสีมา,41.9,21.5
2019,4,31,บุรีรัมย์,40.8,22
2019,4,32,สุรินทร์,40.8,23.1
2019,4,33,ศรีสะเกษ,40.5,21.7
2019,4,34,อุบลราชธานี,40.7,22.6
2019,4,36,ชัยภูมิ,42.5,22.6
2019,4,40,ขอนแก่น,42.3,22.8
2019,4,41,อุดรธานี,42.5,23.5
2019,4,42,เลย,43.4,21.4
2019,4,43,หนองคาย,41.5,22.3
2019,4,44,มหาสารคาม,43.3,23.8
2019,4,45,ร้อยเอ็ด,41.3,23.7
2019,4,46,กาฬสินธุ์,41.4,23.5
2019,4,47,สกลนคร,40.2,24
2019,4,48,นครพนม,40.2,22.6
2019,4,49,มุกดาหาร,41.6,24
2019,4,50,เชียงใหม่,41.6,18.3
2019,4,51,ลำพูน,42.2,19.2
2019,4,52,ลำปาง,44.2,20.3
2019,4,53,อุตรดิตถ์,42.5,24.4
2019,4,54,แพร่,43,22.9
2019,4,55,น่าน,41.5,17
2019,4,56,พะเยา,39.8,19
2019,4,57,เชียงราย,40.2,16.6
2019,4,58,แม่ฮ่องสอน,43.2,15
2019,4,60,นครสวรรค์,42.5,23.3
2019,4,62,กำแพงเพชร,42,24.2
2019,4,63,ตาก,43.9,14.3
2019,4,64,สุโขทัย,42.9,24.2
2019,4,65,พิษณุโลก,41.5,24.2
2019,4,66,พิจิตร,41,23.2
2019,4,67,เพชรบูรณ์,42.6,22.8
2019,4,70,ราชบุรี,39.7,23.7
2019,4,71,กาญจนบุรี,42.1,22.1
